id,username,created_at,tweet,retweets_count,likes_count
1665042799300050944,streetlawyers85,2023-06-03 17:08:33+00:00,"@oemjioemji @kopikirpikir @SangGuru2471 @aniesbaswedan Hutan mana? Di IKN itu Hutan Tanaman Industri, pohon ecaliptus, umur tertentu ditebang. Program IKN malah mulai pembibitan/persemaian tanaman asli hutan kalimatan akan mulai ditanam kembali.",0,2
1665042475797323782,GuiliAnemoBoy,2023-06-03 17:07:15+00:00,"RT @Adrianussatrio: Program BRT 5 /6 kota besar perlu dimulai ( Medan, Bandung, Makassar, Semarang, Surabaya, satu lagi apa ya.. ) 
- LRT B…",14,0
1665041297433067520,FahrezaArief5,2023-06-03 17:02:34+00:00,"RT @Adrianussatrio: Program BRT 5 /6 kota besar perlu dimulai ( Medan, Bandung, Makassar, Semarang, Surabaya, satu lagi apa ya.. ) 
- LRT B…",14,0
1665040655263883264,Shahzai09018474,2023-06-03 17:00:01+00:00,RT @auliasexx3: Malam mantul mantap ciuman retinol boba 31 mei zayyan pelan cawe hotel pelan logo ikn bulan juni minions yati anime netflix…,37,0
1665040283292278784,cakkhaf1,2023-06-03 16:58:33+00:00,RT @ikn_id: Otorita Ibu Kota Nusantara (OIKN) bersama US-ASEAN Business Council (US-ABC) mengadakan pertemuan untuk membahas peluang invest…,5,0
1665039603215257600,akunsudi,2023-06-03 16:55:51+00:00,RT @KompasTV: 144 Calon Investor IKN dari Singapura Mendatangi Lokasi Pembangunan IKN https://t.co/iVXcsx8ujC,13,0
1665038517079031809,pratomooajik,2023-06-03 16:51:32+00:00,RT @asumsico: Sebanyak 130 delegasi singapura melakukan kunjungan ke kawasan Ibu Kota Negara (IKN) Nusantara. https://t.co/N3OXpVVYaT,33,0
1665037647503560705,encep_maman,2023-06-03 16:48:04+00:00,"RT @jokowi: Selamat pagi. Inilah logo Ibu Kota Nusantara yang diluncurkan kemarin. Logo yang akan menjadi identitas visual bagi IKN.

Teman…",2777,0
1665037494583439360,TJHoois,2023-06-03 16:47:28+00:00,@k3n4ng4_0 @Bank_Joee_ Ya iya lah hrs menatap Masa depan di IKN nya Pak @jokowi walaupun dulu beliau di fitnah PKI dan tdk terbuktii... Tetep maju ASAL beliaunya bener ☺️🤭  udah gabjaman main fitnah2 PKI kl ga punya bukti ‼️‼️,0,0
1665037096581742594,justfeelmoon,2023-06-03 16:45:53+00:00,RT @ikn_id: Otorita Ibu Kota Nusantara (OIKN) bersama US-ASEAN Business Council (US-ABC) mengadakan pertemuan untuk membahas peluang invest…,5,0
1665036787251568642,WulungjagaNKRI,2023-06-03 16:44:39+00:00,"RT @jokowi: Selamat pagi. Inilah logo Ibu Kota Nusantara yang diluncurkan kemarin. Logo yang akan menjadi identitas visual bagi IKN.

Teman…",2777,0
1665036763901882368,karyawanbijak,2023-06-03 16:44:34+00:00,@rgoestama @ikn_id kalau saya terinspirasi buat usaha odong-odong dan becak mini.,0,0
1665036547215831040,Nissakti,2023-06-03 16:43:42+00:00,"@KompasTV Setelah janjikan jual pasir bwt Reklamasi pantai Singapura, elbepek langsung rayu investor Singapura. Gak punya duit bangun IKN spt Pohon 🌴 Kematian ☠",0,0
1665036087511912448,Tuahsakato999,2023-06-03 16:41:52+00:00,"RT @tvOneNews: Pohon Hayat Jadi Logo IKN, Netizen Singgung Pohon Hayat Ada di Alkitab https://t.co/Rl57L5G7LI",101,0
1665034820685266949,DinarEdie,2023-06-03 16:36:50+00:00,"RT @RadarKorupsi: Sampai saat ini nalar saya masih kagok soal PP buka ekspor pasir laut untuk Reklamasi di RI dan IKN. 

Ekspor dulu, setel…",22,0
1665034661008113667,Masboy29888001,2023-06-03 16:36:12+00:00,"@ahmadkdafi @tvOneNews pokoknya aneh saja di era mukidi, logo halal pun diganti mirip gunungan wayang, nah logo IKN juga aneh..mukidi ngerti gak sih",0,0
1665034298653564930,MangUcuy,2023-06-03 16:34:46+00:00,"RT @OposisiCerdas: Dikuliti Habis, Pohon Hayat yang Dipakai Jokowi Jadi Logo Ibu Kota Negara Dikaitkan dengan Alkitab, IKN Diubah Jadi Inji…",261,0
1665034048773799936,ikn_id,2023-06-03 16:33:46+00:00,"Selain itu, OIKN dan US-ABC juga mendiskusikan terkait peluang baru serta mengkoordinasikan upaya dalam mempercepat transformasi digital, mengembangkan sumber daya manusia, serta mewujudkan IKN yang inovatif, tangguh, dan berkelanjutan.",0,1
1665034044579479554,ikn_id,2023-06-03 16:33:45+00:00,"...dan implementasi Peraturan Pemerintah No. 12 Tahun 2023 tentang Pemberian Perizinan Berusaha, Kemudahan Berusaha, dan Fasilitas Penanaman Modal bagi Pelaku Usaha di Ibu Kota Nusantara.",0,0
1665034038174728193,ikn_id,2023-06-03 16:33:44+00:00,"Dalam pertemuan tersebut, Kepala OIKN Bambang Susantono dan Deputi Bidang Pendanaan dan Investasi OIKN Agung Wicaksono bersama perwakilan US-ABC membahas strategi pengembangan IKN... https://t.co/ScBudkgkJI",0,0
1665034021019983874,ikn_id,2023-06-03 16:33:40+00:00,"Otorita Ibu Kota Nusantara (OIKN) bersama US-ASEAN Business Council (US-ABC) mengadakan pertemuan untuk membahas peluang investasi di IKN, di Jakarta beberapa waktu lalu. https://t.co/KrWj1b7iwT",5,25
1665033994239623173,nambahsahabat,2023-06-03 16:33:33+00:00,"RT @OposisiCerdas: Dikuliti Habis, Pohon Hayat yang Dipakai Jokowi Jadi Logo Ibu Kota Negara Dikaitkan dengan Alkitab, IKN Diubah Jadi Inji…",261,0
1665033431066226688,lopcupsee,2023-06-03 16:31:19+00:00,@tanyarlfes Ikn sungai???,0,0
1665032832043950080,utang11ribuTi,2023-06-03 16:28:56+00:00,"RT @OposisiCerdas: Dikuliti Habis, Pohon Hayat yang Dipakai Jokowi Jadi Logo Ibu Kota Negara Dikaitkan dengan Alkitab, IKN Diubah Jadi Inji…",261,0
1665032615999729664,DinarEdie,2023-06-03 16:28:05+00:00,"RT @YepryR: HASIL KARYA DAN GAGASAN CAPRES ANIES BASWEDAN,

Anies basewdan harga 20juta tiket formula E ludes terjual,hasil nyata karya ani…",20,0
1665031249474490369,Tuahsakato999,2023-06-03 16:22:39+00:00,"RT @OposisiCerdas: Pohon Hayat Jadi Logo IKN, Netizen Singgung Pohon Hayat Ada di Alkitab https://t.co/H7z8ek2ndp",31,0
1665030969219330050,suharso30362,2023-06-03 16:21:32+00:00,"@abwnews_ Ancur lebur indonesia kalau amis jadi presiden....antitesa jokowi
Yg sdh bener bener di bangun era jokowi bakalan di ancurkan...
IKN gak bakalan berlanjut
HTI FPI bakalan dihidupkan lagi",0,0
1665030376568369152,Adrianussatrio,2023-06-03 16:19:11+00:00,"Program BRT 5 /6 kota besar perlu dimulai ( Medan, Bandung, Makassar, Semarang, Surabaya, satu lagi apa ya.. ) 
- LRT Batam kayanya ada tu rencana
- Perkeretaapian perkotaan Surabaya, Bandung, di Sulawesi juga perlu
- Transportasi IKN
- Revitalisasi / revolusi angkot di bodetabek",14,66
1665029056218411009,SoepriyantoAmin,2023-06-03 16:13:56+00:00,"RT @OposisiCerdas: Dikuliti Habis, Pohon Hayat yang Dipakai Jokowi Jadi Logo Ibu Kota Negara Dikaitkan dengan Alkitab, IKN Diubah Jadi Inji…",261,0
1665028557884784641,Mezzoforte2609,2023-06-03 16:11:57+00:00,"RT @LokoJoyo81: Menteri BUMN Erick Thohir menyiapkan Twin Tower untuk mendukung City Center Baru di kawasan Monas, Jakarta. Seperti diketah…",4,0
1665028285481484290,JauhariO,2023-06-03 16:10:52+00:00,"https://t.co/kzvrFANWoO 

Masih belum terlambat pak @jokowi merubah pilihan rumah pemberian negara dibangun di IKN ...",0,0
1665028180216872966,gustikajusup,2023-06-03 16:10:27+00:00,@archilles_2 @aniesbaswedan @Jakartaeprix @feryfarhati Kalo IKN? Bakal jadi beban APBN sampai kapanpun.,0,7
1665027859130220545,licikperjuangan,2023-06-03 16:09:10+00:00,"RT @YepryR: HASIL KARYA DAN GAGASAN CAPRES ANIES BASWEDAN,

Anies basewdan harga 20juta tiket formula E ludes terjual,hasil nyata karya ani…",20,0
1665027642507108361,RepelitaO,2023-06-03 16:08:19+00:00,"Jokowi Cabut Larangan Ekspor Pasir Laut, Pengamat: Dia Jual Negara Buat Modal IKN yang Gak Beres-Beres https://t.co/e7CAL2e3DW",0,0
1665027158165839872,Mezzoforte2609,2023-06-03 16:06:23+00:00,"RT @Djantjik: Seiring rencana pemindahan Ibukota Negara ke IKN, Jakarta terus berbenah mempersiapkan diri. Menteri BUMN @erickthohir Thohir…",6,0
1665026790614528002,ArRayah43832329,2023-06-03 16:04:56+00:00,"RT @RadarKorupsi: Sampai saat ini nalar saya masih kagok soal PP buka ekspor pasir laut untuk Reklamasi di RI dan IKN. 

Ekspor dulu, setel…",22,0
1665026646116794368,Darkliquorchoco,2023-06-03 16:04:21+00:00,"@Rohmad_Sob @archilles_2 @aniesbaswedan @Jakartaeprix @feryfarhati Menurut dia kebanggaan itu bukan mengorbankan apbd selama 5 tahun, tapi mengorbankan tanah IKN selama ratusan tahun. Mereka baru pada bangga. @archilles_2 gitu kan?",0,0
1665025674199937026,4nw4r__84,2023-06-03 16:00:30+00:00,"RT @OposisiCerdas: Dikuliti Habis, Pohon Hayat yang Dipakai Jokowi Jadi Logo Ibu Kota Negara Dikaitkan dengan Alkitab, IKN Diubah Jadi Inji…",261,0
1665025577470902274,rightlineb,2023-06-03 16:00:07+00:00,"RT @OposisiCerdas: Dikuliti Habis, Pohon Hayat yang Dipakai Jokowi Jadi Logo Ibu Kota Negara Dikaitkan dengan Alkitab, IKN Diubah Jadi Inji…",261,0
1665024599174553606,Kentir_suloyo,2023-06-03 15:56:13+00:00,"Kenapa Saya memilih @ganjarpranowo  sbg Presiden RI periode 2024 ???

Sebagai ORANG DAYAK saya percaya bahwa @ganjarpranowo  adalah penerus @jokowi  yg akan meneruskan Pembangunan IKN dan memperhatikan kesejahteraan masyarakat suku DAYAK dibumi Borneo.

SALAM 🇲🇨🇲🇨🇲🇨",0,0
1665023905109782529,CjChanelindo,2023-06-03 15:53:28+00:00,"Jokowi telah membuat cerita seorang pemimpin besar. Melakukan hal2 besar Dan bermanfaat bagi hajat hidup orang banyak Dan kebesaran bangsa. Dari mulai bandara, pelabuhan, jalan, bendungan,hilirisasi tambang, IKN, Kereta Cepat dll. Itulah gambaran pemimpin berpikir besar Dan maju",0,0
1665023413705134080,SeputariNews,2023-06-03 15:51:31+00:00,"Logo IKN Diluncurkan, Politikus Partai Perindo: Pohon Hayat Tunjukkan Kehidupan
https://t.co/L26M0IUjpz",0,0
1665023402476994566,OfficialiNewsTV,2023-06-03 15:51:28+00:00,"Logo IKN Diluncurkan, Politikus Partai Perindo: Pohon Hayat Tunjukkan Kehidupan
https://t.co/zbfXka3s1i",0,0
1665023387037749250,GTVID_News,2023-06-03 15:51:24+00:00,"Logo IKN Diluncurkan, Politikus Partai Perindo: Pohon Hayat Tunjukkan Kehidupan
https://t.co/SRJIzYxa4F",0,0
1665023372802273280,SINDOnews,2023-06-03 15:51:21+00:00,"Logo IKN Diluncurkan, Politikus Partai Perindo: Pohon Hayat Tunjukkan Kehidupan
https://t.co/YIUSM7NToc",0,0
1665022059859296257,doditred,2023-06-03 15:46:08+00:00,"RT @inilahdotcom: Keputusan Presiden Jokowi membuka tambang dan ekspor pasir laut, semakin banyak yang mengkritisi. Termasuk guru besar IPB…",853,0
1665022046768881665,anangsob,2023-06-03 15:46:05+00:00,"@PartaiSocmed Singapore impor pasir laut, kemudian pasir lautnya dijual kembali ke Indonesia untuk keperluan IKN.
Begitu kah?",0,0
1665021469544562688,Dzar1702,2023-06-03 15:43:47+00:00,"RT @YepryR: HASIL KARYA DAN GAGASAN CAPRES ANIES BASWEDAN,

Anies basewdan harga 20juta tiket formula E ludes terjual,hasil nyata karya ani…",20,0
1665021077498765314,Naldirusli2,2023-06-03 15:42:14+00:00,"RT @YepryR: Aduh sorry nih,
Lama lama KUBURAN UMUM di gali tanah nya di jual ke luar negeri,sangking cari buat modal IKN.

Gali lubang Tutu…",6,0
1665021032590372866,vin_ergee,2023-06-03 15:42:03+00:00,"RT @OposisiCerdas: Dikuliti Habis, Pohon Hayat yang Dipakai Jokowi Jadi Logo Ibu Kota Negara Dikaitkan dengan Alkitab, IKN Diubah Jadi Inji…",261,0
1665018520206471173,zhaLu87,2023-06-03 15:32:04+00:00,@Kanjeng2022 @MUIPusat ambisi membangun IKN ... segala cara di lakukan . https://t.co/lRjnQ1txDZ,0,0
1665018379131043840,JamalHabsy,2023-06-03 15:31:30+00:00,"RT @OposisiCerdas: Dikuliti Habis, Pohon Hayat yang Dipakai Jokowi Jadi Logo Ibu Kota Negara Dikaitkan dengan Alkitab, IKN Diubah Jadi Inji…",261,0
1665018096187219968,ibnu_haitham,2023-06-03 15:30:23+00:00,"@_4iii_Na_T3H5h Pohon hayat logo IKN, kata netizen ada di alkitab...",0,0
1665017108802211840,Bims_D_Boy,2023-06-03 15:26:27+00:00,"RT @YepryR: HASIL KARYA DAN GAGASAN CAPRES ANIES BASWEDAN,

Anies basewdan harga 20juta tiket formula E ludes terjual,hasil nyata karya ani…",20,0
1665016488783405058,Pejuang06379909,2023-06-03 15:24:00+00:00,"RT @YepryR: HASIL KARYA DAN GAGASAN CAPRES ANIES BASWEDAN,

Anies basewdan harga 20juta tiket formula E ludes terjual,hasil nyata karya ani…",20,0
1665016059026452480,NursalFaisal,2023-06-03 15:22:17+00:00,Meeting persiapan IKN https://t.co/KfUXvpHlIT,0,1
1665015577256300549,Doddy19714254,2023-06-03 15:20:22+00:00,RT @KemenPU: IKN Nusantara akan menjadi Superhub Ekonomi yang dapat mendorong laju pertumbuhan ekonomi Indonesi. Visi tersebut akan diwujud…,20,0
1665014476209373185,daengbang06,2023-06-03 15:16:00+00:00,"RT @RadarKorupsi: Sampai saat ini nalar saya masih kagok soal PP buka ekspor pasir laut untuk Reklamasi di RI dan IKN. 

Ekspor dulu, setel…",22,0
1665014454159917056,Tuahsakato999,2023-06-03 15:15:55+00:00,"RT @OposisiCerdas: Dikuliti Habis, Pohon Hayat yang Dipakai Jokowi Jadi Logo Ibu Kota Negara Dikaitkan dengan Alkitab, IKN Diubah Jadi Inji…",261,0
1665013478908911616,bandorobrojo,2023-06-03 15:12:02+00:00,"RT @OposisiCerdas: Dikuliti Habis, Pohon Hayat yang Dipakai Jokowi Jadi Logo Ibu Kota Negara Dikaitkan dengan Alkitab, IKN Diubah Jadi Inji…",261,0
1665013156299829248,code_yen,2023-06-03 15:10:45+00:00,"RT @YepryR: HASIL KARYA DAN GAGASAN CAPRES ANIES BASWEDAN,

Anies basewdan harga 20juta tiket formula E ludes terjual,hasil nyata karya ani…",20,0
1665012066946621440,kaumberudu,2023-06-03 15:06:25+00:00,@RamliRizal Buat modal IKN kata orang² sih. Bener ga sih bonk🐸,0,1
1665011955067949061,OrangeUc1000,2023-06-03 15:05:59+00:00,@txtncus @rgoestama +1 buat di IKN,0,0
1665011813199781889,azizafrizaLLL,2023-06-03 15:05:25+00:00,"RT @OposisiCerdas: Dikuliti Habis, Pohon Hayat yang Dipakai Jokowi Jadi Logo Ibu Kota Negara Dikaitkan dengan Alkitab, IKN Diubah Jadi Inji…",261,0
1665011040222957570,RexyChristian1,2023-06-03 15:02:21+00:00,RT @CNNIndonesia: Dubes RI Sebut Perusahaan China Siap Investasi Rp180 triliun di IKN https://t.co/nJAroGtJrv,54,0
1665010634268852225,zebenk11,2023-06-03 15:00:44+00:00,"RT @jokowi: Di dalamnya ada filosofi yang sejalan dengan semangat pembangunan IKN, menumbuhkan rasa bangga dengan jati diri bangsa Indonesi…",213,0
1665010606783582209,zebenk11,2023-06-03 15:00:37+00:00,"RT @jokowi: Selamat pagi. Inilah logo Ibu Kota Nusantara yang diluncurkan kemarin. Logo yang akan menjadi identitas visual bagi IKN.

Teman…",2777,0
1665010456887693312,Arifin2Zainal,2023-06-03 15:00:01+00:00,"RT @YepryR: HASIL KARYA DAN GAGASAN CAPRES ANIES BASWEDAN,

Anies basewdan harga 20juta tiket formula E ludes terjual,hasil nyata karya ani…",20,0
1665010199852351494,pendekar58,2023-06-03 14:59:00+00:00,"RT @RadarKorupsi: Sampai saat ini nalar saya masih kagok soal PP buka ekspor pasir laut untuk Reklamasi di RI dan IKN. 

Ekspor dulu, setel…",22,0
1665010127567736832,mmiskun137,2023-06-03 14:58:43+00:00,"@bachrum_achmadi Satu lagi friend IKN gak perlu di lanjutkan,istana presiden masih mewah,masih banyak rakyat yg tdk punya rumah,itu yg musti di prioritas,pemimpin itu seperti org tua rela banting tulang demi anak,rela puasa asal anak makan,bukan sebaliknya🤔🤔🤔",0,0
1665010058202169348,r_warossi,2023-06-03 14:58:26+00:00,"RT @RadarKorupsi: Sampai saat ini nalar saya masih kagok soal PP buka ekspor pasir laut untuk Reklamasi di RI dan IKN. 

Ekspor dulu, setel…",22,0
1665009732745302019,zuhar3910,2023-06-03 14:57:09+00:00,@msaid_didu Nampak kali menteri ngak cerdas.emang kita butuh import pasir utk bikin pulau buatan..? Wong kita ini mau ekspor kok.berarti kan Singapura yg mau bikin nambah daratan. Menteriny sekolah dimana ya dl ? Atau mau bilang  barter investor utk IKN tp takut dibuli ?,0,1
1665009422421352451,Romi68554828702,2023-06-03 14:55:55+00:00,@bangZhack86 Semoga pindah ke ikn jg biar tetap rame sinisnya,0,0
1665009090974580736,weddie_s,2023-06-03 14:54:36+00:00,RT @KemenPU: IKN Nusantara akan menjadi Superhub Ekonomi yang dapat mendorong laju pertumbuhan ekonomi Indonesi. Visi tersebut akan diwujud…,20,0
1665005029231820800,Camino67255705,2023-06-03 14:38:27+00:00,@budimandjatmiko Kenapa Jokowi bela Singapur dengan dagang pasir ? Apa kompensasi agar mau investasi di IKN ? Sangat salah keputusan nya,0,0
1665004943143518208,Hester_7952,2023-06-03 14:38:07+00:00,RT @novansatrianto: Kalau mau jadi petani di IKN apa bisa pak @jokowi ?,1,0
1665004019553652736,SARASUITSUIT,2023-06-03 14:34:27+00:00,"@WagimanDeep212_ Lama-lama nanti bikin kbbp dah… kbbp: kamus besar bahasa partai 🤣 kmrn katanya expor pasir utk reklamasi ikn, skrng petugas partai utk kepentingan negara. Hukum kbbi ditabrak semua. Ga kaget klo ntr susu diaamain air tajin karna semua yg putih = susu 😅",0,0
1665003719241666560,andikaruby96,2023-06-03 14:33:15+00:00,"RT @jokowi: Selamat pagi. Inilah logo Ibu Kota Nusantara yang diluncurkan kemarin. Logo yang akan menjadi identitas visual bagi IKN.

Teman…",2777,0
1665003647854342145,dhidie_doank,2023-06-03 14:32:58+00:00,"RT @OposisiCerdas: Dikuliti Habis, Pohon Hayat yang Dipakai Jokowi Jadi Logo Ibu Kota Negara Dikaitkan dengan Alkitab, IKN Diubah Jadi Inji…",261,0
1665001627168768005,gustavin_baidur,2023-06-03 14:24:56+00:00,"RT @RadarKorupsi: Sampai saat ini nalar saya masih kagok soal PP buka ekspor pasir laut untuk Reklamasi di RI dan IKN. 

Ekspor dulu, setel…",22,0
1665001562932903939,vivraver,2023-06-03 14:24:41+00:00,@hiperkor kalimantan masi kosong itu OM TANTE BRODI KE IKN OM TANTE BRODIIIII!!!!! 😫😫😫 tuna gausa diajak,0,0
1665000550025535490,PenataMudaaa,2023-06-03 14:20:39+00:00,Mau dong main ke IKN 😌 https://t.co/MmVi0P3x5s,0,0
1664999963443511297,jumjumareka,2023-06-03 14:18:20+00:00,"@bebek_NKRI mending nyerok pasir laut aja gih,mumpung dibolehin ekspor ke singapura nih... mayan buat bayar cicilan utang IKN",0,0
1664999913539903489,2komaini_ahmad4,2023-06-03 14:18:08+00:00,Mengorbankan yg kecil utk mendapat yg lebih besar spt IKN apa susahnya sih? Belajar donk dari orang-orang kecil yg terbiasa dikorbankan oleh dan utk para pembesar. Baru jadi pulau aja manja. https://t.co/25OpB68PkI,1,1
1664999433702866946,Abahpurwa1,2023-06-03 14:16:13+00:00,Apakah yang pasir laut buat bangun IKN?,0,2
1664998429989171201,snugakrunk,2023-06-03 14:12:14+00:00,@rgoestama @hanmula @iphankiedis IKN ada indikasi berubah jadi lahan tambang/tempat industri/area pelabuhan terluar wilayah indonesia? Cuma berasumsi aja.,0,1
1664997334265237509,baco_djafa11377,2023-06-03 14:07:53+00:00,"RT @RadarKorupsi: Sampai saat ini nalar saya masih kagok soal PP buka ekspor pasir laut untuk Reklamasi di RI dan IKN. 

Ekspor dulu, setel…",22,0
1664997315323494400,ieffendi23,2023-06-03 14:07:48+00:00,"RT @OposisiCerdas: Dikuliti Habis, Pohon Hayat yang Dipakai Jokowi Jadi Logo Ibu Kota Negara Dikaitkan dengan Alkitab, IKN Diubah Jadi Inji…",261,0
1664997235988508677,dwikisahkan,2023-06-03 14:07:29+00:00,RT @asumsico: Sebanyak 130 delegasi singapura melakukan kunjungan ke kawasan Ibu Kota Negara (IKN) Nusantara. https://t.co/N3OXpVVYaT,33,0
1664996695187558401,jumjumareka,2023-06-03 14:05:20+00:00,"RT @RadarKorupsi: Sampai saat ini nalar saya masih kagok soal PP buka ekspor pasir laut untuk Reklamasi di RI dan IKN. 

Ekspor dulu, setel…",22,0
1664996625599832064,mediaindonesia,2023-06-03 14:05:04+00:00,"Untuk mendorong realisasi investasi dari para investor, Piter mendorong supaya infrastruktur dasar yang sedang dikerjakan oleh pemerintah dapat segera rampung.  https://t.co/znE7A3ukF4",0,0
1664995604525883393,Last__Sword,2023-06-03 14:01:00+00:00,"@gibran_tweet di ikn aja mas, saingan sama jin2 nya",0,0
1664995443866992640,SR21881,2023-06-03 14:00:22+00:00,"RT @YepryR: HASIL KARYA DAN GAGASAN CAPRES ANIES BASWEDAN,

Anies basewdan harga 20juta tiket formula E ludes terjual,hasil nyata karya ani…",20,0
1664994899844816896,laballonggeng,2023-06-03 13:58:12+00:00,"RT @musniumar: Mengerikan sekali besarnya utang Indonesia yang tembus Rp20750 triliun. Kata Pak JK berutang itu mudah, yang susah membayarn…",288,0
1664994623914377216,MartinusButarb1,2023-06-03 13:57:07+00:00,"Dua hal aneh;
yg satu ekspor utk reklamasi di RI, termasuk IKN. 

Satu lagi “tdk netral” demi pemilu JURDIL.
Bgmn logikanya tdk netral menghasilkan kejujuran &amp; adil?

Knp tdk menggunakan kalimat ; tdk pasif,tapi aktif. https://t.co/5t4Xa7PrnQ",0,12
1664993761724870662,Magarapoo,2023-06-03 13:53:41+00:00,"RT @lettachantik: Pagii 
Hari Sabtu ceria 
Kejaksaan mendukung terwujudnya IKN 
Awal 2024 sebagian kejaksaan harus beralih pindah ke IKN, 2…",21,0
1664993062853181441,opposite_sejati,2023-06-03 13:50:54+00:00,"Daripada IKN pindah ke negeri di awan mending gelontorin dana bantuan untuk Papua atau Lhokseumawe!👍
-IKN boros, gejala ambruknya bangsa Indonesia!👌
-Unfaedah!🤦 https://t.co/ppkLpeMHHo",1,1
1664992632588898304,Sotoy08,2023-06-03 13:49:12+00:00,"RT @lettachantik: Pagii 
Hari Sabtu ceria 
Kejaksaan mendukung terwujudnya IKN 
Awal 2024 sebagian kejaksaan harus beralih pindah ke IKN, 2…",21,0
1664992486111191040,s_ghiffary,2023-06-03 13:48:37+00:00,"RT @RadarKorupsi: Sampai saat ini nalar saya masih kagok soal PP buka ekspor pasir laut untuk Reklamasi di RI dan IKN. 

Ekspor dulu, setel…",22,0
1664992308654161922,kidal_kede,2023-06-03 13:47:55+00:00,"RT @YepryR: HASIL KARYA DAN GAGASAN CAPRES ANIES BASWEDAN,

Anies basewdan harga 20juta tiket formula E ludes terjual,hasil nyata karya ani…",20,0
1664991754347597824,setioanenator01,2023-06-03 13:45:42+00:00,"RT @OposisiCerdas: Dikuliti Habis, Pohon Hayat yang Dipakai Jokowi Jadi Logo Ibu Kota Negara Dikaitkan dengan Alkitab, IKN Diubah Jadi Inji…",261,0
1664991408913104897,jokongiskhan,2023-06-03 13:44:20+00:00,"RT @OposisiCerdas: Dikuliti Habis, Pohon Hayat yang Dipakai Jokowi Jadi Logo Ibu Kota Negara Dikaitkan dengan Alkitab, IKN Diubah Jadi Inji…",261,0
1664991238003597313,aarghar99,2023-06-03 13:43:39+00:00,@kompascom Anggarannya lagi buat IKN ya pak @jokowi ?,0,2
1664990467350491138,RadarKorupsi,2023-06-03 13:40:36+00:00,"Sampai saat ini nalar saya masih kagok soal PP buka ekspor pasir laut untuk Reklamasi di RI dan IKN. 

Ekspor dulu, setelah sampai Wuhan baru balik lagi ke IKN dan reklamasi pulau palsu? 

Jadi bayar pajak ekspor dan impor. belum temasuk loading unloading/C&amp;F dll, wakaka https://t.co/6ZjyR4ZYi8 https://t.co/iY5tzkjYNH",22,39
1664989782513156096,ndCapio,2023-06-03 13:37:52+00:00,"RT @OposisiCerdas: Dikuliti Habis, Pohon Hayat yang Dipakai Jokowi Jadi Logo Ibu Kota Negara Dikaitkan dengan Alkitab, IKN Diubah Jadi Inji…",261,0
1664988531683479557,Sahabat_hijroh,2023-06-03 13:32:54+00:00,@lettachantik Keren nih semua pindah k IKN,0,0
1664988438213304322,Sahabat_hijroh,2023-06-03 13:32:32+00:00,"RT @lettachantik: Pagii 
Hari Sabtu ceria 
Kejaksaan mendukung terwujudnya IKN 
Awal 2024 sebagian kejaksaan harus beralih pindah ke IKN, 2…",21,0
1664988295384662016,Jatayu_45,2023-06-03 13:31:58+00:00,"RT @NyiRrk: Waduuuh Pak De Cawe Cawe Capres Mengamankan Proyek Strategis Nasional 
IKN apa Ice Doger Rp 71 Milyard ? 
#SkandalHitamIjazahPa…",5,0
1664988119652012033,doniantonemus,2023-06-03 13:31:16+00:00,"Di samping itu, Presiden @jokowi dan Presiden Raisi juga menjajaki pembentukan kesepakatan antarbisnis atau B2B, investasi pembangunan Ibu Kota Nusantara (IKN), dan solusi untuk investasi sektor migas. https://t.co/wueunruH4O",0,0
1664987520923488256,v_denny,2023-06-03 13:28:53+00:00,"RT @musniumar: Mengerikan sekali besarnya utang Indonesia yang tembus Rp20750 triliun. Kata Pak JK berutang itu mudah, yang susah membayarn…",288,0
1664986213613449216,AbdulHlimSH,2023-06-03 13:23:41+00:00,"RT @OposisiCerdas: Dikuliti Habis, Pohon Hayat yang Dipakai Jokowi Jadi Logo Ibu Kota Negara Dikaitkan dengan Alkitab, IKN Diubah Jadi Inji…",261,0
1664985510455173120,Midun_FC24,2023-06-03 13:20:54+00:00,"RT @YepryR: HASIL KARYA DAN GAGASAN CAPRES ANIES BASWEDAN,

Anies basewdan harga 20juta tiket formula E ludes terjual,hasil nyata karya ani…",20,0
1664985308956327936,satriayagami,2023-06-03 13:20:06+00:00,"RT @YepryR: HASIL KARYA DAN GAGASAN CAPRES ANIES BASWEDAN,

Anies basewdan harga 20juta tiket formula E ludes terjual,hasil nyata karya ani…",20,0
1664984890750763009,alboy_aboe,2023-06-03 13:18:26+00:00,"RT @musniumar: Mengerikan sekali besarnya utang Indonesia yang tembus Rp20750 triliun. Kata Pak JK berutang itu mudah, yang susah membayarn…",288,0
1664984543294799872,Romli08460290,2023-06-03 13:17:03+00:00,"@tvOneNews Yakin, ASN kementrian, anggota DPR, mau pindah ke ikn?lah wong pasilitas nya aja blm ada, mereka itu ude biasa hidup enak,setiap weekend ngemoll,lah di taro ditengah hutan..yg ada pada ngajuiin pensiun dini...",0,0
1664984527716986881,MartinusButarb1,2023-06-03 13:16:59+00:00,"Buat reklamasi di RI, termasuk IKN, buka ekspor?

🤨 https://t.co/uMNSvge3tG",1,5
1664983610750017538,gunawan131086,2023-06-03 13:13:21+00:00,"RT @musniumar: Mengerikan sekali besarnya utang Indonesia yang tembus Rp20750 triliun. Kata Pak JK berutang itu mudah, yang susah membayarn…",288,0
